Transect,Plot,Replicate,Date,Time,Observer,Sky,Wind,BirdNumber,Period,Minute,Species,Sex,DetectionMethod,Distance,NewRecord,CounterSing
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,5,1,3,BTBW,M,S,2,1,1
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,6,2,3,BTBW,M,S,1,0,1
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,7,2,3,BTBW,M,S,2,0,1
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,8,2,4,OVEN,M,S,1,0,0
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,9,2,4,BTNW,M,S,1,1,0
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,10,2,5,REVI,M,S,1,0,0
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,12,3,6,BTBW,M,S,1,0,1
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,13,3,6,BTBW,M,S,2,0,1
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,14,3,7,BTNW,M,S,1,0,0
785,90,1,6/8/2015,8:45:00 AM,AJS,2,2,16,3,8,OVEN,M,S,2,0,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,5,1,1,BTNW,M,S,2,1,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,9,1,2,REVI,M,S,2,1,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,11,2,4,REVI,M,S,2,0,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,15,2,4,BTNW,M,S,1,0,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,19,3,7,REVI,M,S,2,0,0
765,231,1,6/8/2015,9:06:00 AM,DJW,2,2,20,3,7,BTNW,M,S,2,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,1,1,1,REVI,M,S,1,1,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,2,1,1,REVI,M,S,1,1,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,3,1,1,OVEN,M,S,1,1,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,5,1,1,BTBW,M,S,2,1,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,6,1,1,BLBW,M,S,2,1,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,7,1,2,BTNW,M,S,1,1,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,9,1,3,REVI,M,S,2,1,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,10,2,3,REVI,M,S,1,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,11,2,3,BLBW,M,S,2,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,12,2,3,BTNW,M,S,1,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,13,2,4,OVEN,M,S,1,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,16,2,4,REVI,M,S,1,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,17,2,5,REVI,M,S,2,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,18,2,5,BTBW,M,S,2,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,19,3,6,BLBW,M,S,1,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,20,3,6,BTNW,M,S,1,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,21,3,7,REVI,M,S,1,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,23,3,7,BTBW,M,S,1,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,24,3,8,OVEN,M,S,1,0,0
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,25,3,8,BTBW,M,S,2,1,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,26,3,8,REVI,M,S,1,0,1
760,265,1,6/10/2015,5:30:00 AM,AJS,2,3,27,3,9,REVI,M,S,2,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,3,1,1,BTNW,M,S,1,1,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,4,1,1,BTNW,M,S,1,1,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,8,1,2,BTNW,M,S,2,1,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,10,2,4,BTNW,M,S,1,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,12,2,4,BTNW,M,S,1,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,16,2,4,BTNW,M,S,2,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,18,3,7,BTNW,M,S,1,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,21,3,7,BTNW,M,S,1,0,1
765,245,1,6/10/2015,8:32:00 AM,CH,2,2,23,3,8,BTNW,M,S,2,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,1,1,1,REVI,M,S,1,1,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,2,1,1,REVI,M,S,1,1,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,3,1,1,OVEN,M,S,1,1,0
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,6,1,2,BTNW,M,S,1,1,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,7,1,2,BTNW,M,S,2,1,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,9,1,3,OVEN,M,S,1,1,0
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,11,2,4,REVI,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,12,2,4,REVI,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,15,2,5,BTBW,M,S,2,1,0
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,16,2,6,BTNW,M,S,2,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,17,2,6,BTNW,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,19,3,7,BTNW,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,20,3,7,BTNW,M,S,2,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,21,3,7,OVEN,M,S,1,0,0
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,22,3,7,REVI,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,23,3,7,REVI,M,S,1,0,1
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,25,3,8,BTBW,M,S,2,0,0
770,204,1,6/10/2015,5:37:00 AM,JDW,2,2,27,3,9,BTBW,M,S,1,1,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,1,1,1,BTBW,M,S,1,1,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,2,1,1,BTNW,M,S,2,1,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,3,1,1,BTNW,M,S,1,1,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,4,1,1,OVEN,M,S,1,1,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,6,1,1,BLBW,M,S,1,1,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,7,1,1,BLBW,M,S,2,1,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,8,1,1,REVI,M,S,2,1,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,9,2,3,BTBW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,10,2,3,BLBW,M,S,1,0,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,12,2,4,OVEN,M,S,1,0,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,13,2,4,REVI,M,S,2,0,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,14,2,5,BTNW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,15,2,5,BTBW,M,S,1,1,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,16,2,6,BTNW,M,S,2,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,17,3,6,BTNW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,19,3,7,BTBW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,20,3,7,BTBW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,21,3,7,BTNW,M,S,2,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,22,3,8,BLBW,M,S,1,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,23,3,8,BLBW,M,S,2,0,1
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,25,3,9,OVEN,M,S,1,0,0
760,264,1,6/10/2015,5:47:00 AM,AJS,2,3,26,3,9,REVI,M,S,2,0,0
765,244,1,6/10/2015,8:17:00 AM,CH,2,2,1,1,1,BTNW,M,S,1,1,1
765,244,1,6/10/2015,8:17:00 AM,CH,2,2,5,1,4,BTNW,M,S,2,1,1
765,244,1,6/10/2015,8:17:00 AM,CH,2,2,6,2,4,BTNW,M,S,1,0,1
765,244,1,6/10/2015,8:17:00 AM,CH,2,2,7,2,4,BTNW,M,S,2,0,1
765,244,1,6/10/2015,8:17:00 AM,CH,2,2,11,3,7,BTNW,M,S,1,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,1,1,1,BTNW,M,S,2,1,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,2,1,1,BTNW,M,S,1,1,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,3,1,2,REVI,M,S,2,1,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,4,1,2,REVI,M,S,2,1,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,5,1,2,BTNW,M,S,2,1,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,6,1,3,OVEN,M,S,1,1,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,7,1,3,BLBW,M,S,1,1,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,8,2,4,REVI,M,S,2,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,9,2,4,REVI,M,S,2,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,10,2,5,OVEN,M,S,1,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,11,2,5,BTNW,M,S,2,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,12,2,6,BTNW,M,S,2,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,13,2,6,BTNW,M,S,1,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,14,3,7,REVI,M,S,2,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,15,3,7,REVI,M,S,2,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,16,3,7,BTNW,M,S,2,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,17,3,7,BTNW,M,S,1,0,1
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,18,3,9,OVEN,M,S,1,0,0
770,205,1,6/10/2015,5:51:00 AM,JDW,2,1,19,3,9,BLBW,M,S,1,0,0
765,243,1,6/10/2015,7:55:00 AM,CH,1,1,1,1,1,BTNW,M,S,1,1,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,1,1,1,BTNW,M,S,2,1,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,2,1,1,REVI,M,S,2,1,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,3,1,1,BTNW,M,S,1,1,1
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,5,1,2,BTNW,M,S,1,1,1
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,7,2,4,BTNW,M,S,1,0,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,9,2,5,REVI,M,S,2,0,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,10,2,5,BTNW,M,S,2,0,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,12,3,7,BTNW,M,S,1,0,1
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,14,3,7,BTNW,M,S,2,0,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,15,3,8,REVI,M,S,2,0,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,16,3,8,BLBW,M,S,2,1,0
765,242,1,6/10/2015,7:37:00 AM,CH,2,3,17,3,8,BTNW,M,S,1,0,1
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,1,1,1,BLBW,M,S,1,1,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,2,1,2,REVI,M,S,1,1,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,4,2,4,REVI,M,S,1,0,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,5,2,4,BLBW,M,S,1,0,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,7,3,8,REVI,M,S,1,0,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,8,3,8,OVEN,M,S,1,1,0
770,206,1,6/10/2015,6:11:00 AM,JDW,2,1,9,3,10,BLBW,M,S,1,0,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,1,1,1,OVEN,M,S,1,1,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,2,1,1,BLBW,M,S,1,1,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,3,2,3,OVEN,M,S,1,0,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,4,2,4,BTNW,M,S,1,1,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,5,2,5,BLBW,M,S,1,0,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,6,3,7,OVEN,M,S,1,0,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,7,3,7,BLBW,M,S,1,0,0
760,263,1,6/10/2015,6:08:00 AM,AJS,2,2,8,3,8,BTNW,M,S,1,0,0
770,207,1,6/10/2015,6:28:00 AM,JDW,2,1,1,1,1,BLBW,M,S,1,1,0
770,207,1,6/10/2015,6:28:00 AM,JDW,2,1,2,1,3,OVEN,M,S,2,1,0
770,207,1,6/10/2015,6:28:00 AM,JDW,2,1,3,2,5,BLBW,M,S,1,0,0
770,207,1,6/10/2015,6:28:00 AM,JDW,2,1,4,3,8,BLBW,M,S,1,0,0
770,207,1,6/10/2015,6:28:00 AM,JDW,2,1,5,3,9,OVEN,M,S,2,0,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,1,1,1,BTNW,M,S,2,1,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,2,1,1,OVEN,M,S,2,1,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,3,1,1,OVEN,M,S,1,1,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,4,1,1,REVI,M,S,1,1,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,5,2,3,OVEN,M,S,1,0,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,6,2,3,BTNW,M,S,2,0,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,7,2,4,REVI,M,S,1,0,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,8,2,5,OVEN,M,S,1,0,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,9,3,6,OVEN,M,S,1,0,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,10,3,7,OVEN,M,S,1,0,1
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,11,3,7,REVI,M,S,1,0,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,12,3,8,BTNW,M,S,2,0,0
760,262,1,6/10/2015,6:23:00 AM,AJS,2,3,14,3,9,OVEN,M,S,1,1,1
765,241,1,6/10/2015,7:13:00 AM,CH,2,1,2,1,1,BTNW,M,S,2,1,0
765,241,1,6/10/2015,7:13:00 AM,CH,2,1,6,2,4,BTNW,M,S,2,0,0
765,241,1,6/10/2015,7:13:00 AM,CH,2,1,13,3,8,BTNW,M,S,2,0,0
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,2,1,1,BTBW,M,S,1,1,0
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,3,1,2,BLBW,M,S,1,1,1
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,4,1,2,BLBW,M,S,2,1,1
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,5,2,4,BTBW,M,S,1,0,0
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,6,2,5,BLBW,M,S,1,0,1
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,7,2,5,BLBW,M,S,2,0,1
770,209,1,6/10/2015,7:08:00 AM,JDW,2,0,8,3,9,BLBW,M,S,1,1,0
765,240,1,6/10/2015,6:55:00 AM,CH,2,1,1,1,3,BTBW,M,S,2,1,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,2,1,2,BLBW,M,S,1,1,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,4,1,3,BTNW,M,S,2,1,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,6,1,3,BTBW,M,S,2,1,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,7,2,4,BTBW,M,S,2,0,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,10,2,5,BLBW,M,S,1,0,1
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,11,2,5,BLBW,M,S,1,0,1
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,12,2,6,BTNW,M,S,2,0,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,13,3,7,BTNW,M,S,2,0,0
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,14,3,8,BLBW,M,S,1,0,1
770,210,1,6/10/2015,7:33:00 AM,JDW,2,4,15,3,8,BLBW,M,S,1,0,1
765,239,1,6/10/2015,6:34:00 AM,CH,2,2,3,1,2,BLBW,M,S,1,1,0
765,239,1,6/10/2015,6:34:00 AM,CH,2,2,4,2,4,BLBW,M,S,1,0,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,1,1,1,OVEN,M,S,1,1,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,2,2,3,OVEN,M,S,1,0,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,3,2,4,REVI,M,S,1,1,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,4,3,6,OVEN,M,S,1,0,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,5,3,7,REVI,M,S,1,0,0
765,232,1,6/10/2015,6:51:00 AM,AJS,2,1,6,3,7,BTBW,M,S,1,1,0
765,238,1,6/10/2015,6:15:00 AM,CH,2,1,1,1,1,REVI,M,S,1,1,0
765,238,1,6/10/2015,6:15:00 AM,CH,2,1,3,1,1,BTBW,M,S,2,1,0
765,238,1,6/10/2015,6:15:00 AM,CH,2,1,9,2,4,BTBW,M,S,2,0,0
765,238,1,6/10/2015,6:15:00 AM,CH,2,1,18,3,8,BTBW,M,S,2,0,0
765,238,1,6/10/2015,6:15:00 AM,CH,2,1,20,3,9,BLBW,M,S,2,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,1,1,1,REVI,M,S,1,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,2,1,1,BLBW,M,S,2,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,3,1,1,BTNW,M,S,2,1,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,4,1,1,OVEN,M,S,2,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,5,1,2,BTNW,M,S,1,1,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,6,1,3,BTNW,M,S,2,1,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,7,1,3,BTBW,M,S,2,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,8,2,3,BLBW,M,S,2,1,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,9,2,3,BTNW,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,10,2,4,BTNW,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,11,2,4,REVI,M,S,1,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,12,2,4,OVEN,M,S,1,0,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,13,2,4,BTBW,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,14,2,5,BTBW,M,S,1,1,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,15,2,6,REVI,M,S,2,1,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,18,3,7,BTBW,M,S,1,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,19,3,7,BTNW,M,S,1,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,20,3,7,BTNW,M,S,1,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,21,3,7,BTNW,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,22,3,8,BTBW,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,23,3,8,REVI,M,S,1,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,24,3,8,REVI,M,S,2,0,1
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,25,3,9,BLBW,M,S,2,0,0
770,202,1,6/10/2015,7:19:00 AM,AJS,1,3,27,3,9,OVEN,M,S,1,0,0
770,211,1,6/10/2015,7:51:00 AM,JDW,2,3,10,3,10,BTNW,M,S,1,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,1,1,1,REVI,M,S,1,1,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,3,1,1,BTNW,M,S,2,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,4,1,1,BLBW,M,S,2,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,5,1,1,REVI,M,S,2,1,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,7,1,2,OVEN,M,S,2,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,8,1,3,BTNW,M,S,1,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,9,1,4,OVEN,M,S,1,1,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,10,2,4,REVI,M,S,1,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,11,2,4,REVI,M,S,2,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,14,2,4,BLBW,M,S,2,0,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,15,2,4,BTNW,M,S,2,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,16,2,5,OVEN,M,S,2,0,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,17,2,6,BTNW,M,S,1,0,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,18,2,7,BTNW,M,S,2,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,19,3,7,REVI,M,S,1,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,20,3,7,REVI,M,S,2,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,21,3,7,BTNW,M,S,1,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,22,3,7,BTNW,M,S,2,0,1
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,23,3,8,BLBW,M,S,2,0,0
765,237,1,6/10/2015,5:54:00 AM,CH,2,3,25,3,8,OVEN,M,S,1,0,0
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,1,1,1,BTNW,M,S,1,1,0
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,3,1,1,BTNW,M,S,1,1,0
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,9,2,4,BTNW,M,S,1,0,1
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,10,2,4,BTNW,M,S,1,0,1
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,15,2,6,BLBW,M,S,2,1,0
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,16,3,7,BTNW,M,S,1,0,1
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,17,3,7,BTNW,M,S,1,0,1
770,212,1,6/10/2015,8:16:00 AM,JDW,2,3,20,3,8,BLBW,M,S,2,0,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,1,1,1,REVI,M,S,1,1,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,2,2,4,BTNW,M,S,2,1,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,3,2,4,REVI,M,S,1,0,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,4,2,5,BTNW,M,S,1,1,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,5,2,6,BTBW,M,S,1,1,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,6,3,7,BTBW,M,S,1,0,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,7,3,7,BTNW,M,S,1,0,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,8,3,7,REVI,M,S,1,0,0
765,236,1,6/10/2015,5:40:00 AM,CH,2,4,9,3,10,BTBW,M,S,2,1,0
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,2,1,1,REVI,M,S,1,1,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,3,1,1,OVEN,M,S,1,1,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,4,1,1,OVEN,M,S,2,1,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,5,1,1,BTNW,M,S,2,1,0
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,6,1,3,REVI,M,S,2,1,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,8,2,3,OVEN,M,S,1,0,0
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,9,2,3,REVI,M,S,1,0,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,10,2,4,REVI,M,S,2,0,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,11,2,5,BTNW,M,S,2,0,0
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,13,3,6,OVEN,M,S,1,0,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,14,3,7,OVEN,M,S,2,1,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,15,3,7,REVI,M,S,1,0,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,16,3,8,REVI,M,S,2,0,1
770,203,1,6/10/2015,7:38:00 AM,AJS,1,2,17,3,8,BTNW,M,S,2,0,0
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,1,1,1,BLBW,M,S,2,0,0
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,2,1,1,BTNW,M,S,2,0,0
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,3,1,2,BLBW,M,S,1,1,1
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,4,1,2,BLBW,M,S,2,1,1
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,8,2,4,BLBW,M,S,2,0,0
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,10,2,5,BLBW,M,S,1,0,1
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,11,2,5,BLBW,M,S,2,0,1
770,213,1,6/10/2015,8:34:00 AM,JDW,1,3,12,3,8,BTNW,M,S,2,0,0
